Offer Accepted,Reward_Air Miles,Reward_Cash Back,Reward_Points,Mailer Type_Letter,Mailer Type_Postcard,Income Level_High,Income Level_Low,Income Level_Medium,Overdraft Protection_No,Overdraft Protection_Yes,Credit Rating_High,Credit Rating_Low,Credit Rating_Medium,Own Your Home_No,Own Your Home_Yes,PC1,PC2
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0.02150453663091432,-1.7872012311748677
0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.8815203676004879,1.5207055225992647
0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,-1.1147434934705045,1.3540205231624811
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,-0.6615950193104461,1.5833845225656507
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0.5977525271021747,1.5376312311392093
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,-1.603414105063684,-0.09110369724069883
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0.18966890920121032,-2.2162153071537647
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1.2538449053978151,0.04932950884424748
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,3.341818696226989,-0.7675275116897027
0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.18689318002425018,1.1698929433535534
0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,-1.1162596938039908,0.6879919031862539
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1.8470782969126893,1.595424096492546
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,-0.33557486686686216,-0.11695509197582592
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,-3.2087237740380985,0.3695115537594871
0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0.037324990742711506,-2.1812888380589417
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1.3061327295159588,1.2040274669344333
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,-3.5598611944786995,0.710184740248357
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1.5047618301479238,0.3779937993313168
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,-0.1202744458424542,-1.7907703348818713
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,-1.008420808328073,0.42796758448910754
0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-2.9831537569637754,0.7907436696508803
0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,-0.20790680529593494,-2.300759363287945
0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.29957355041549305,-1.5944147111656617
0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0.6536525603275647,-0.19142254673534134
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0.8995064089708877,-1.6013026924901035
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-3.314433457067537,0.6778413974447676
0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1.0608385450954567,0.914098874505451
0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,-3.2024928736488154,0.540025585374196
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0.3689594799856469,-2.0278000428264127
0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,-2.9214368080545134,0.29627544744109424
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.486908236814687,1.22613611618916
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,-0.5775022122761705,1.3743624758988546
0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1.3237734553768836,-0.19972055006232325
0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1.6936232833970055,0.6472670179924808
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,2.5511078949317714,1.3594733106918677
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1.477461970334557,0.698762057844539
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,-0.04225842205572308,-1.9271900909267654
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,-1.5700723687463698,-0.06419624710221279
0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.5580866209697697,-2.2241651175915327
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0.6713326331485482,1.3312093983017748
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,-0.7072070331543218,0.022353666836995762
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0.6232465720948699,-0.6259096806030754
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0.7020287217324459,-1.905981197976747
0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,-3.427883460824602,0.6956821575491979
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,-2.94464956468938,0.6023057507111926
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.18613997947023608,-1.4999066558398189
0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1.8047639302235607,0.35555502238984854
0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1.6481912396317666,0.6544623997788379
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-3.461659941035977,0.28474335395162476
0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,-1.0522597724166014,0.20807573602591123
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.77105742904287,0.9265173467858533
0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0.5042640236057351,-2.0604562506310713
0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1.8980473671965723,1.4257221133465092
0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.6632152681389885,0.208406047670491
0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,-2.6567624591819547,0.5560229898701472
0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,-3.1886659125815138,0.22553696924063135
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,2.4122532161079233,1.3133779669478272
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1.4758342213199993,0.3946852216616739
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.8532719319914447,0.2499254209076404
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,-1.0190298910106292,0.4026904367797043
0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,-0.052703091387219445,-1.150057344659269
0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,-0.8386669281912729,-0.1654693131676171
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.27898917907727877,0.3198083372902315
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.4998295063896393,1.5093347191012363
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0.49354851102979214,0.8420936737550998
0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1.80038579435745,1.7498450346464927
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.9548845757452057,-1.031249422270514
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1.3485355223642834,1.423885449542677
0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1.4781360176074707,0.5294345138150081
0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1.4863954260406285,2.0190220492175484
0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,-1.8260894298589996,0.21755578713200135
0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,-0.9201682623735955,0.3729833823287547
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0.3890252550327912,-0.6637463143818949
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,3.800146792284357,0.06463345279632371
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0.893580601540535,-0.9548197080999108
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0.2732505409416849,0.9694481853228498
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0.04532832299467433,-1.9689648710560572
0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,-0.13951344338496396,-1.8142916985742352
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1.6320308078377896,-0.8414833574976727
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,-1.1915699714916328,0.29984932853001856
0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1.522522398687687,0.952285683256093
0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,-2.8140039359207574,0.5289203431066795
0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0.521004299925139,-1.9393383197594058
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.36320459987683484,-1.7316921696401144
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,4.095671290874766,-0.6342107633148278
0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,-0.6081540924889267,1.77638858273879
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,-0.14189923379384103,-0.572518090949158
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.20839776039548188,-1.5508508973301447
0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1.9873985536100056,-1.5126648245391927
0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1.996103211151036,0.4992495965836448
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1.1460806177114538,0.9376779590620626
0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,-3.4152777084043215,0.13639981587307382
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,-1.3605234890334725,0.6705828183937145
0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,-1.1916787646986644,0.11667188194051244
0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,-0.7778868211484039,0.21468190960496603
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0.5506116059078616,0.8252999830197018
0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0.025295938859239676,-1.6562444044714695
0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,3.427691666251806,-0.5608110911467852
0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,-3.0956700864198172,0.016715939646555544
0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0.6593773204868063,1.2065868879974275
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,3.412416655279048,0.0036952134396960636
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.4445994113246583,1.2760909542468883
0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1.014680671512076,-0.2932534047410145
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.034560151444447004,-1.9569895108598443
0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,-0.02231959894313282,0.10464710784699369
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0.20747013298613226,-0.9000715420344273
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1.2750852055960236,-1.7102733234387837
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.6661055452963855,-0.031033280785073815
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.24813955799529203,-1.7354208402109863
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0.06168645159248386,-1.9616032372438792
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1.2040161427430318,-1.4933152977819208
0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,-0.5145861937434619,-2.091454133761679
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1.330813112838321,0.24208964910150368
0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.2936378843977103,1.843443970950091
0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,-3.379458732551759,0.3811744956105382
0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.19430882061926802,-2.1132644862895265
0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.2708583738070054,-2.2082338332522027
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0.7418216118631934,1.979214520514959
0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0.4198486965824608,1.5026781280701316
0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8633000982809708,1.4848335060283906
0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,2.4696601898172688,0.45302555301359837
0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0.9542641325325342,-1.3102012062624366
0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,-3.7515713275095584,0.2609072019537838
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0.4662625431307203,-1.948793711052261
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,-1.210353871098674,0.5074163247197208
0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0.10978537166980608,-0.6114910777147395
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,-0.5621017251336533,-0.02078164527983045
0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-0.16800586509378015,-1.8759473145113417
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,-1.3443666562117085,0.6179203249874177
0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.06991295161502879,-1.9857979918410016
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,-2.926639895667797,-0.03029320730871374
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1.4850291048588284,0.1288504105995728
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,-0.8574980034185509,0.43446271484070376
0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.7544333002486636,0.45217115052216106
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0.503945300178313,-1.6030443903722753
0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1.2146485193795225,1.8735381804303661
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1.1790327219793517,0.5022177503096124
0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,-1.3814874296797592,0.5316296509254106
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,-0.014363971828241909,-1.9006683798418156
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,-3.097935116369075,0.4786834640673664
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0.6409183135285449,-0.745211085138497
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,-0.800199747502235,0.4076155939840759
0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,2.6367929853065437,0.8541901808658388
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,-0.717588782437112,-0.8885412217504663
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1.1603657927418431,1.4155850788830064
0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,2.06353908525836,1.0189249051506595
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,2.2472520633404556,-0.2643953432149134
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.46978013322636747,-1.810749947213122
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1.236478207216115,2.507795026764012
0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,-1.312972241076297,-0.35673809069239115
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.9859632917973673,1.7722782455646742
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1.1724002073333093,1.3540401117877172
0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2.02797673696095,1.1185244503947582
0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,-3.675369523517481,0.5677382276729537
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1.6090336043713744,-1.6087987219361681
0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.28413209299803593,1.3079474857701818
0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.8530017944716914,0.5935564606205855
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0.7969837678624148,0.0068773853234890625
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,-0.09705888458322964,-0.14418449032017858
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0.12854642161902285,-0.3884912409725051
0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0.2248709368869493,1.1222981307866708
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,-3.2426380088688003,0.29662333602154994
0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1.3205032967502235,0.9796360447027551
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,4.19080686178691,0.2751551585901723
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,-0.3131599727648907,-1.2252144269176377
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,-0.7510295405012688,-1.3375892136391918
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0.7542086226744932,1.0863242932254178
0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,-1.195437084711743,1.453806166003073
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-0.2461253457092028,1.0797373151176317
0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,-3.164922144739933,-0.3625600551420333
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,-1.3138719376726782,0.4558382253578202
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1.5586769716587774,0.9453817545259519
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,-0.7708666504132685,0.28553859217459776
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1.479559391403265,0.900445288383839
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,-0.05171101070748016,-1.6523686613477975
0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1.0242714713478986,0.6076560655834641
0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,-3.0083115716671176,0.3995683020058595
0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,-2.9952791220105666,0.22145546637091448
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.038549606213762175,-1.6932650962276632
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1.2356402588205893,0.5800087065847573
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0.4173254829797076,1.3159728413249578
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,-0.603604620714492,0.17711956948156776
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0.3502148436924192,-1.7119395103337567
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,-0.4372455981099306,-0.16068467585007887
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0.64843914216827,0.4034669554935019
0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1.7201520768478171,1.998149555454876
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,-0.6010610153609542,-0.5887494127523555
0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0.6965669241134548,2.309328124345916
0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0.08730225692126845,-1.6131126654908916
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0.7238268312354853,-1.7620128897597356
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,-1.14172275378375,0.34604132836793744
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1.379759402062076,0.47828283131991506
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0.864475643792079,0.8822389093276335
0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,-3.0977169198446037,0.46240806708397897
0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,2.3368493740337843,1.9320546159493535
0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,-0.5117079498119076,-1.8185109423294228
0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1.0367873275096022,-1.341522901863609
0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0.5722329185758304,-1.7800078952594427
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0.8652924550222353,-1.9832370718018184
0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,-3.6465002181976574,0.17984992818373208
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,-3.9252325737690277,0.4369621545045411
0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0.021072956471300613,0.9758039790467035
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,-3.371716389864882,0.4702798143882138
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,-3.1280919067789887,0.2585136522682195
0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,-2.3353992517060536,0.2341350171507249
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.21640799443824577,2.378311020064457
0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.0889562433118172,0.36594713331371354
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1.447577601985239,1.2513411386233857
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1.2201690708107202,1.1175973750940995
0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,-3.251628192882021,0.52783446781931
0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.7891542092957826,1.1708490622077563
0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,-0.7458982444505191,1.6295630096808282
0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.1374687125555368,0.5834365151177379
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,-2.7893485616968747,0.4080938575723597
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,-0.4487486710045408,-1.8234125300789787
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.8050492607707291,0.05893768362162095
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0.3935349838079833,-1.864376180149502
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1.4994213191386414,0.8111206367501919
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,-1.5364015121593606,0.13293049813646327
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,4.152638941303293,-0.6266244225904485
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.8386329593385288,1.065459224130192
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,-0.9762524849230914,0.3939097228144351
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,-2.69667010314797,0.03250325728455639
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1.9253344055469201,-0.0738402515456257
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,-3.8715772306632363,0.5852196216882234
0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,-3.8825209979688444,0.7256516252073252
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1.5843052356326135,0.7436093144791105
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,-0.25517652074015407,-2.3113683140801387
0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0.2692833182662692,-0.3590816346737916
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1.2667426160095823,0.7264183082491749
0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.3702221750610194,-1.8256462433358305
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,-1.0353221336457392,-0.001264724006930849
0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,3.4189710845225543,-0.13750854879117191
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.5614425015312429,0.7178960510405485
0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1.0253475288261131,0.2221910534405376
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,-3.0139342013616868,0.08902282029295981
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1.0648576735350317,0.23529919658319906
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,-2.953737176538218,0.5056824506093033
0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1.4697594937143013,-2.227493495568111
0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0.014892051599803745,0.7444731028773595
0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,-0.48669277817749684,0.38721569292205466
0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,-3.458660287129672,0.526862388084178
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,-0.01978021418216918,0.004782258230535385
0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0.057423141134649976,-1.5612912117530837
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-1.115703529251969,0.05382810508095997
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1.5836920739241118,0.06088369816152244
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1.6391882522030359,-1.0828196083606387
0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,-0.7774244753656411,0.2254281188881332
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,-0.24051023400576102,-1.2329031755235023
0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-0.9606080142081104,0.32950545580290064
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.3698737192022747,0.727820608849733
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,-0.48276429407647486,-1.6856905387288947
0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,-1.483324514357263,0.03713129321853054
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.6131061718425257,-1.4649771060751404
0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0.7640308132343496,-0.742333094392555
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0.957937312855347,-2.000654169166357
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,-0.5535700047722715,-1.7810366180443555
0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,-2.7354077604924836,0.4811916031449614
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,-0.4887542957292733,0.349831696495957
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,2.2614596070977773,0.2811410554318345
0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.9192750921165217,0.6984881310213975
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0.5598747648909668,1.4963412928785125
0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,2.1807281979303723,-1.8409333427612677
0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1.3223173767448755,-0.30823401677272855
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0.12532473102129593,-1.434240122768687
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0.8589691643965041,-2.5592025168496773
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1.9237127240411478,2.1312640386096207
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-3.4355095195955343,0.701942467575005
0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0.3670407653907113,0.6686504631711851
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,-0.1532506639926276,-1.628808390041254
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,-3.6754220835220512,0.09673614398798115
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0.16769589180291178,1.456057083705601
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1.4198146679051855,-1.764336530674414
0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.995431794901334,-0.46149388859877977
